DATASET = ORTEC-hidden instance set VeRoLog competition
NAME = vehicle days over tools over vehicles over distance with 1000 requests over 20 days

DAYS = 20
CAPACITY = 35
MAX_TRIP_DISTANCE = 16000
DEPOT_COORDINATE = 0

VEHICLE_COST = 3000
VEHICLE_DAY_COST = 10000000
DISTANCE_COST = 1

TOOLS = 5
1	12	66	100000
2	6	84	500000
3	6	92	100000
4	15	60	200000
5	3	106	100000

COORDINATES = 947
0	3976	3992
1	8341	6147
2	8808	6153
3	7388	6160
4	8922	6183
5	3849	4137
6	9445	6188
7	7642	6198
8	7202	8147
9	7528	6208
10	8711	6210
11	7461	6220
12	6566	136
13	7726	6228
14	8952	5934
15	7894	6264
16	8447	6267
17	5361	4335
18	6685	7938
19	3731	6165
20	7846	6340
21	3490	6356
22	8195	6360
23	8235	6363
24	7549	6364
25	8478	6380
26	3823	6398
27	3943	6418
28	3531	6441
29	7451	6442
30	6763	2339
31	6852	6456
32	6812	6463
33	3920	6466
34	8565	6469
35	3711	6477
36	7412	6477
37	9134	5131
38	4073	6488
39	3929	6497
40	7572	6508
41	4600	4191
42	7546	6512
43	8033	6517
44	3961	6524
45	7505	6526
46	8613	6547
47	7024	8205
48	3837	6556
49	3754	6559
50	7423	6562
51	7450	6568
52	7994	6596
53	7055	6604
54	7193	6620
55	8587	6639
56	7590	6648
57	3650	6656
58	8321	6666
59	7880	6677
60	4072	6690
61	8668	6702
62	8111	6709
63	7186	8233
64	8488	4226
65	3567	6727
66	3680	6730
67	6909	6733
68	8504	6736
69	4130	6766
70	6325	2231
71	8761	4240
72	3755	6814
73	8680	6841
74	4140	6859
75	8084	6859
76	6885	6862
77	4585	6863
78	8758	6876
79	7016	6889
80	4153	6897
81	8389	6898
82	5019	2754
83	7400	6912
84	3985	6932
85	7439	6939
86	3471	6949
87	8023	6961
88	7713	6985
89	8144	6988
90	7839	7037
91	4797	7038
92	4515	4281
93	4114	7061
94	6886	7074
95	8052	6289
96	6757	8293
97	7533	7091
98	8742	7094
99	3923	7110
100	8138	7124
101	8491	7135
102	6879	8302
103	7246	7154
104	7784	7157
105	3588	7162
106	7915	7177
107	8774	4302
108	4491	7183
109	7121	7183
110	8709	7190
111	7688	7192
112	4353	7203
113	8985	7209
114	3870	7218
115	4433	7225
116	9023	7234
117	9124	7246
118	4102	7253
119	7349	7258
