DATASET = ORTEC-hidden instance set VeRoLog competition
NAME = tools over vehicle days over vehicles over distance with 1000 requests over 25 days

DAYS = 25
CAPACITY = 40
MAX_TRIP_DISTANCE = 16000
DEPOT_COORDINATE = 0

VEHICLE_COST = 4000
VEHICLE_DAY_COST = 300000
DISTANCE_COST = 1

TOOLS = 4
1	9	86	40000000
2	3	74	30000000
3	9	74	20000000
4	3	90	40000000

COORDINATES = 962
0	3976	3992
1	8647	6144
2	9397	6149
3	9011	6155
4	3505	6165
5	7606	6164
6	7510	6169
7	8975	6171
8	3666	6175
9	4275	6176
10	7828	6186
11	7321	6189
12	9092	6192
13	5472	6193
14	7233	6144
15	7349	6214
16	8982	6227
17	7650	6229
18	6264	6241
19	4187	6277
20	8105	6278
21	6304	6279
22	7323	6284
23	4030	6288
24	6046	6301
25	3475	6309
26	7462	6312
27	7511	6317
28	5985	6320
29	8263	6321
30	7805	6322
31	3410	6163
32	3731	6165
33	4058	6337
34	6788	6348
35	8280	6352
36	8235	6363
37	7275	6363
38	6212	6371
39	4434	4169
40	3548	6393
41	7733	6396
42	7399	6437
43	8310	6446
44	3920	6466
45	3459	6483
46	3366	6496
47	8050	6505
48	5076	4197
49	4220	6559
50	7423	6562
51	6761	6579
52	4127	6603
53	8080	6605
54	8574	6621
55	7804	6627
56	8056	6657
57	6872	7950
58	8669	6661
59	7861	6665
60	7880	6677
61	8680	6680
62	3883	4220
63	3725	6686
64	7022	6693
65	8862	6224
66	8668	6702
67	7890	6705
68	8111	6709
69	7961	6710
70	8605	6228
71	7907	6721
72	4534	4226
73	7989	6725
74	8393	6734
75	7763	6738
76	6488	6744
77	6599	6754
78	6534	6760
79	4214	6767
80	3847	6783
81	3782	6801
82	3639	6805
83	7941	6807
84	4032	6832
85	9081	8356
86	7717	6857
87	8069	6870
88	8243	6874
89	8346	6889
90	3885	6890
91	4226	6906
92	7873	6933
93	7439	6934
94	4676	6935
95	7828	6943
96	7462	6948
97	8763	6955
98	8730	6960
99	9001	6980
100	7724	6983
101	3940	7006
102	4107	7023
103	8780	7027
104	7485	7033
105	8489	7042
106	9362	7055
107	8157	7058
108	8858	7065
109	4319	4284
110	4795	7071
111	3899	7097
112	7747	7100
113	3938	7135
114	4299	7138
115	8491	7142
116	3985	7146
117	4230	7160
118	4007	7168
119	8991	7182
120	5029	3164
121	3511	7189
122	8875	7199
123	7269	7203
124	8985	7209
125	9326	7209
126	9124	7246
127	4918	7264
128	4951	7265
129	8542	7267
130	7385	7270
131	6029	7271
132	4042	7271
133	8813	7274
134	4300	7278
135	5851	7285
136	4411	7289
137	4324	7296
138	8546	4325
139	6998	7323
140	8054	7326
141	8455	7334
142	7826	8336
143	3367	7344
144	8102	7354
145	3967	4333
146	3892	7365
147	3779	7367
148	4056	7371
149	3945	7371
150	6301	7373
151	7102	7391
152	7212	7397
153	7500	8347
154	6952	7451
155	3923	7467
156	7765	7483
157	6588	7487
158	7353	7490
159	6362	4354
160	7148	7505
161	6403	7511
162	9420	7511
163	7710	7532
164	6994	7542
165	6448	7544
166	7043	7544
167	7099	7553
168	6595	7558
169	9299	7563
170	8547	7571
171	7836	8376
172	7680	7599
173	3920	7601
174	7305	7616
175	7529	7621
176	4336	6380
177	7112	7627
178	6507	7633
179	2500	4380
180	7264	7649
181	7525	7654
182	5712	7665
183	8699	7670
184	7864	7676
185	5729	7678
186	8917	7680
187	9475	7692
188	5346	7713
189	8374	7715
190	7841	7716
191	6804	7728
192	7583	7731
193	6659	7747
194	5832	7759
195	8782	7763
196	3530	7785
197	5620	7793
198	7350	7793
199	6963	7815
200	6816	7820
201	6771	7830
202	8825	7834
203	6079	7846
204	5274	7852
205	9154	7858
206	4274	7862
207	6934	7869
208	3700	2414
209	9143	7872
210	6094	7880
211	7453	7888
212	7359	8429
213	7123	7911
214	6800	7923
215	8071	7937
216	8259	7937
217	6362	7953
218	6117	7957
219	7142	7958
220	4328	7959
221	6955	7973
222	9704	7975
223	6716	7987
224	8468	7997
225	7514	8000
226	6624	8005
227	8445	8010
228	7829	8448
229	5372	8027
230	6213	8032
231	3539	8057
232	8634	8062
233	8417	8073
234	7075	8078
235	8029	7997
236	6237	8087
237	5469	8117
238	7487	8149
239	6143	8471
240	6126	8158
241	8645	8166
242	5861	8168
243	8904	8171
244	6109	8197
245	7717	8197
246	6777	8205
247	8442	4475
248	7444	8221
249	6748	8227
250	6472	8233
251	6842	8246
252	6102	8261
253	9248	8267
254	6135	8270
255	9491	8291
256	9600	8294
257	6742	8297
258	7174	8333
259	7694	8344
260	5533	8347
261	7722	8360
262	7505	8376
263	5861	8397
264	6636	8401
265	7756	8405
266	7619	8407
267	8318	8429
268	3837	8432
269	5814	8432
270	3616	8441
271	6672	8469
272	7396	8471
273	7161	8477
274	6465	8498
275	7856	8515
276	7918	8520
277	6834	8524
278	7913	8531
279	9552	8539
280	6679	8539
281	8528	8566
282	6041	8573
283	6697	8605
284	7303	8620
285	3388	6546
286	6166	8621
287	4177	2541
288	8092	4546
289	7753	8668
290	7737	4551
291	6109	8681
292	5802	8708
293	6465	8726
294	3910	8726
295	8119	8735
296	5998	8765
297	7495	8777
298	9491	8786
299	7615	8811
300	8947	6020
301	7525	8833
302	6177	8839
303	7589	8862
304	8383	4585
305	8480	8903
306	8907	8917
307	7814	8948
308	9469	8949
309	7065	8965
310	5973	8965
311	3986	4268
312	7100	9003
313	7795	9012
314	7751	9013
315	6250	8616
316	7744	8619
317	6668	9072
318	7492	9078
319	5949	9081
320	6446	9097
321	8214	9108
322	7739	5229
323	7508	9132
324	6550	9141
325	7751	9147
326	8832	9156
327	7628	9168
328	8125	9168
329	4773	2633
330	6150	9188
331	5988	9191
332	5128	4638
333	6635	9195
334	7823	9206
335	6904	9206
336	7631	9212
337	8229	9213
338	8611	6644
339	8738	9215
340	8625	9230
341	6336	9237
342	6554	9244
343	7966	9261
344	7879	9275
345	7170	9290
346	6436	9291
347	8998	4434
348	8185	9296
349	8272	9304
350	8064	9311
351	7344	9321
352	6510	9329
353	6966	9353
354	9347	9362
355	8403	9374
356	6630	9379
357	6597	9383
358	8000	9394
359	9059	9415
360	8691	9427
361	4059	4678
362	8301	9455
363	6674	9460
364	6681	9464
365	8391	9478
366	9152	9482
367	9114	9490
368	6941	9533
369	7040	9539
370	8383	9563
371	4078	6704
372	6322	8715
373	7910	9633
374	8569	9651
375	4254	4714
376	5105	9672
377	5118	9676
378	5814	8727
379	8948	8728
380	6435	9858
381	6196	8764
382	3502	2757
383	7351	9976
384	7410	9989
385	2192	4058
386	6901	8785
387	6160	2782
388	5211	2784
389	7328	4798
390	5972	8278
391	6363	1663
392	3878	4808
393	8467	6833
394	6936	8870
395	3688	4077
396	3854	4869
397	6948	8681
398	4001	6894
399	8746	4905
400	6503	2902
401	3922	2905
402	7810	8924
403	7304	2919
404	8748	4931
405	5003	2890
406	6179	2937
407	8208	6093
408	7862	8956
409	7483	6955
410	5867	2953
411	5996	2959
412	7385	6971
413	8453	7003
414	7860	5017
415	5610	5022
416	6003	8516
417	9268	6161
418	1209	3052
419	8446	5055
420	5592	3069
421	2717	5083
422	8140	5216
423	7567	4687
424	6648	0
425	7845	7121
426	8616	5120
427	7711	5120
428	6355	73
429	6356	3120
430	4539	3129
431	3454	5169
432	6526	160
433	7327	5139
434	6502	226
435	4279	3150
436	6530	269
437	6809	6537
438	8472	5173
439	6734	432
440	6604	8213
441	6096	468
442	7910	5202
443	3050	5207
444	6526	594
445	6286	633
446	4238	7229
447	8334	7228
448	8470	9232
449	8373	9238
450	6275	872
451	8630	5759
452	8782	5274
453	6519	1009
454	4682	3360
455	3374	4162
456	7021	7298
457	6733	1168
458	6476	1175
459	6435	1187
460	6814	1256
461	6945	1287
462	7844	9337
463	6428	1337
464	7111	5337
465	8697	5342
466	7065	5347
467	7267	5774
468	7161	5350
469	3779	3355
470	8510	9381
471	3509	7380
472	6203	1627
473	6399	1647
474	6721	1657
475	6521	1661
476	3140	4984
477	6550	9414
478	6947	3386
479	7872	6589
480	7127	1854
481	7558	4988
482	6535	1906
483	6550	1915
484	1504	1918
485	0	1922
486	5782	1934
487	5754	1953
488	3634	4243
489	6671	2014
490	8055	5446
491	8443	9455
492	8587	5449
493	5522	2085
494	5719	2086
495	6162	2092
496	6097	2095
497	850	2096
498	6510	2118
499	4852	2136
500	4244	4597
501	6702	2150
502	1548	2169
503	5175	2176
504	6086	2179
505	5017	2185
506	4835	2190
507	4763	2195
508	8181	7480
509	5907	2207
510	7789	5478
511	6209	2218
512	5400	2244
513	6238	2247
514	5724	2251
515	4651	2260
516	4786	2269
517	7296	7005
518	9061	9503
519	5002	2339
520	4678	2366
521	4954	2367
522	6332	2383
523	6314	2394
524	6942	2400
525	6813	5510
526	3713	2406
527	4642	2410
528	3723	7515
529	6445	2420
530	5501	2432
531	6303	2452
532	6888	7525
533	4127	2483
534	4539	2507
535	6837	2511
536	6519	7987
537	6487	2536
538	5019	2546
539	6492	2587
540	4438	3537
541	5810	2620
542	8064	5545
543	916	2637
544	7042	2637
545	3247	2649
546	6764	2653
547	6730	2658
548	6644	2664
549	8671	7558
550	6427	2679
551	8436	5556
552	2598	2701
553	5661	2702
554	6124	2720
555	3826	2732
556	2841	2740
557	3932	2752
558	5156	2757
559	6353	2772
560	4472	2776
561	2955	2789
562	6188	2790
563	2256	2843
564	5599	2844
565	5728	2846
566	6051	7587
567	709	2873
568	2377	2891
569	5453	2896
570	2579	2905
571	5975	2906
572	5856	2911
573	638	2937
574	2990	2953
575	5325	2964
576	2976	2971
577	3157	2977
578	5725	2985
579	6421	2990
580	5589	2993
581	6077	2996
582	5544	2999
583	6637	3007
584	6474	3035
585	5322	3039
586	6838	3042
587	1198	3044
588	6862	3065
589	4133	3076
590	4150	3086
591	6121	3088
592	6584	3125
593	6255	3135
594	4194	3137
595	5385	3138
596	5336	3155
597	5934	3157
598	6058	3168
599	5304	3171
600	4527	3199
601	6381	3206
602	6313	3208
603	4896	3210
604	3736	3213
605	3925	3227
606	6437	3229
607	6618	3234
608	5786	3239
609	6164	3243
610	3043	3251
611	6421	3263
612	2846	3271
613	4037	3276
614	2898	3293
615	5487	5036
616	6183	1653
617	7117	3310
618	4811	3311
619	3540	3315
620	2797	3316
621	4192	3332
622	5971	3335
623	3656	3339
624	3599	3357
625	1397	3361
626	4068	3364
627	3964	3366
628	5429	3370
629	4811	3375
630	5548	3377
631	4030	3380
632	6537	3394
633	5437	3405
634	5230	3408
635	4048	3414
636	5576	3432
637	4581	3456
638	4176	3683
639	6355	3469
640	5644	3475
641	7150	7692
642	5488	3480
643	6050	3491
644	4675	3517
645	5819	4243
646	5938	3536
647	4412	3537
648	4294	3554
649	4670	3569
650	4354	3569
651	4394	3585
652	5481	3587
653	4267	3616
654	4880	3623
655	5942	3630
656	5224	3633
657	6544	3654
658	4697	3696
659	4757	3703
660	6000	7741
661	4971	3775
662	5383	3792
663	4794	3795
664	5365	3815
665	6436	3815
666	4687	3826
667	5545	3851
668	2427	3919
669	6163	3938
670	5185	3940
671	5857	3941
672	6097	3948
673	5562	3959
674	9140	5769
675	6865	3963
676	4737	3983
677	6241	3990
678	5485	3991
679	3709	3991
680	3976	3992
681	6938	3995
682	4994	3999
683	5961	4009
684	4664	4028
685	3512	4041
686	5632	4045
687	5193	4061
688	4116	4080
689	8888	5790
690	1957	4091
691	4048	4094
692	4656	4110
693	2106	4137
694	4052	4138
695	9112	5800
696	8289	4162
697	7150	7807
698	1694	3801
699	3688	4172
700	3463	4174
701	4402	4176
702	3585	4203
703	6055	8669
704	4864	4216
705	8106	4239
706	4046	4244
707	7235	4248
708	4446	4255
709	4935	4257
710	5043	4258
711	3938	4266
712	4666	4272
713	8663	4279
714	5916	7829
715	4216	4301
716	6051	4305
717	7325	7830
718	3868	4315
719	7603	5870
720	6136	4325
721	8572	4329
722	3957	4345
723	6289	4347
724	3663	4348
725	8261	4354
726	4291	4391
727	4642	4393
728	6324	4402
729	5203	4416
730	7048	7849
731	5375	4421
732	7944	4425
733	2394	4429
734	7931	4449
735	2864	4457
736	4030	4463
737	3678	4465
738	4325	4505
739	7191	4514
740	5293	4525
741	2396	4529
742	5387	4532
743	5331	4538
744	7188	4549
745	4882	4556
746	5188	4556
747	7359	4570
748	7125	4580
749	4179	4588
750	5134	4591
751	4269	4602
752	8714	4602
753	4939	4606
754	4891	4619
755	5045	4622
756	4619	4627
757	7957	4632
758	8438	4634
759	7393	4642
760	7987	4646
761	8180	4658
762	7261	4663
763	4116	4666
764	8589	4682
765	4080	4688
766	4578	4695
767	8628	4705
768	7493	4710
769	7409	4714
770	7917	5895
771	7573	4728
772	8672	4732
773	8579	4746
774	7999	4757
775	8122	4764
776	3972	4775
777	5468	4775
778	4826	4779
779	3771	4785
780	7702	4789
781	8351	4790
782	4887	4810
783	8396	4813
784	5469	4819
785	8049	4818
786	8412	4822
787	8120	4823
788	5390	4830
789	8456	4836
790	4226	4848
791	3773	4849
792	7486	4849
793	5443	4856
794	3822	4874
795	2995	4875
796	8769	4875
797	3833	4880
798	3597	4887
799	5563	4892
800	7851	4892
801	8308	4894
802	8807	4909
803	3106	4913
804	7748	4918
805	7349	4921
