DATASET = ORTEC-hidden instance set VeRoLog competition
NAME = tools over distance over vehicle days over vehicles with 1500 requests over 30 days

DAYS = 30
CAPACITY = 50
MAX_TRIP_DISTANCE = 20000
DEPOT_COORDINATE = 0

VEHICLE_COST = 1
VEHICLE_DAY_COST = 2000
DISTANCE_COST = 400000

TOOLS = 4
1	6	102	50000000
2	9	88	20000000
3	12	98	10000000
4	3	100	10000000

COORDINATES = 1383
0	7688	8161
1	9492	6138
2	7904	6140
3	8838	6142
4	4396	6145
5	9133	6146
6	5701	6147
7	8311	6151
8	8209	6152
9	4347	6152
10	8409	6157
11	7388	6160
12	7606	6164
13	3666	6175
14	9144	6183
15	3849	4137
16	9060	6185
17	9058	6191
18	8317	6142
19	7642	6198
20	7730	6217
21	8220	6223
22	9459	6225
23	8957	6233
24	3943	4146
25	4551	6246
26	6572	140
27	4192	6249
28	7527	6249
29	6373	6250
30	7700	6290
31	7406	6292
32	3881	4157
33	8247	6309
34	3925	6319
35	8157	6164
36	8385	6345
37	3985	6351
38	4118	6170
39	8269	6368
40	7651	6376
41	7641	6381
42	3479	6391
43	7854	6406
44	3848	6424
45	3531	6441
46	7328	6450
47	7469	6455
48	7635	6467
49	8173	6477
50	7574	6485
51	3845	6487
52	4351	6492
53	8330	6491
54	3614	6498
55	8080	6500
56	6791	6506
57	8117	6506
58	4600	4191
59	6460	6518
60	7909	6520
61	7676	6527
62	6311	2191
63	7918	6540
64	3681	6554
65	7662	6557
66	4220	6559
67	7480	6561
68	8626	6565
69	7171	6573
70	6761	6579
71	7893	6598
72	8663	6602
73	7349	6609
74	3780	6613
75	7125	6613
76	8369	6623
77	3341	6625
78	7804	6627
79	7537	6628
80	3709	6643
81	8295	6651
82	3650	6656
83	6848	209
84	3983	6665
85	7699	6674
86	7817	6678
87	7770	6681
88	8023	6681
89	3883	4220
90	4236	6223
91	4008	4220
92	4284	6224
93	3790	6700
94	7890	6705
95	8751	6708
96	4129	6713
97	7186	8233
98	7002	6731
99	8504	6736
100	8769	6749
101	8583	6750
102	3508	6757
103	6771	6758
104	7552	6761
105	7013	6781
106	7536	6794
107	3639	6805
108	3443	6808
109	3363	6820
110	6875	6823
111	9081	8356
112	3847	6851
113	4140	6859
114	3787	6868
115	8243	6874
116	7016	6889
117	4045	6891
118	4198	6903
119	8345	6911
120	7400	6912
121	9628	6918
122	8681	6921
123	7828	6943
124	4007	6944
125	7458	6946
126	8490	6946
127	7598	6267
128	7481	6950
129	7478	6951
130	8720	6954
131	7372	6969
132	8204	4268
133	8412	6979
134	7259	6981
135	8144	6988
136	7550	6992
137	7494	6993
138	4257	6994
139	7185	7000
140	8559	4273
141	9168	7020
142	3916	5560
143	4709	7025
144	4277	7026
145	5957	7026
146	4590	7032
147	5928	7041
148	8489	7042
149	4515	4281
150	6871	7060
151	4535	7063
152	7540	7063
153	4012	7073
154	8764	7077
155	8052	6289
156	4742	7090
157	7938	7101
158	3923	7110
159	9156	7113
160	4010	7131
161	8750	7131
162	4382	7144
163	8140	7148
164	8750	7156
165	8851	7158
166	7292	7163
167	3484	7181
168	7493	7196
169	8875	7199
170	4353	7203
171	7101	8315
172	3437	7236
173	6711	7244
174	7443	7253
175	4913	7263
176	8387	7264
177	4951	7265
178	7980	4316
179	8542	7267
180	3447	7271
181	8513	7277
182	4300	7278
183	6694	7279
184	7478	7292
185	7522	7297
186	4423	7299
187	6719	7299
188	4746	2320
189	3808	7307
190	3471	7313
191	6909	7317
192	6307	7317
193	7448	7317
194	7429	7322
195	7090	7322
196	3746	7327
197	5406	4327
198	3490	7346
199	8928	7347
200	8216	7347
201	8887	7355
202	7516	7358
203	7174	7362
204	7654	7367
205	7742	7378
206	9266	8345
207	8351	7401
208	7500	8347
209	7170	7411
210	3929	7416
211	9561	7469
212	6541	7502
213	6799	7516
214	9331	7531
215	7710	7532
216	6794	7537
217	6030	7537
218	6439	7538
219	3542	7541
220	7038	7545
221	6766	7557
222	9315	7569
223	6256	7570
224	8547	7571
225	8247	7576
226	4513	7581
227	8449	7583
228	6815	2367
229	4386	7590
230	3796	7596
231	7497	7597
232	4310	4372
233	7680	7599
234	7608	7620
235	7727	7623
236	7501	7663
237	7441	7670
238	7864	7676
239	5611	7683
240	8544	7705
241	6622	7714
242	9507	7718
243	7196	7725
244	6413	7726
245	6460	7731
246	7583	7731
