DATASET = ORTEC-hidden instance set VeRoLog competition
NAME = vehicles over tools over vehicle days over distance with 1500 requests over 30 days

DAYS = 30
CAPACITY = 45
MAX_TRIP_DISTANCE = 20000
DEPOT_COORDINATE = 0

VEHICLE_COST = 10000000
VEHICLE_DAY_COST = 5000
DISTANCE_COST = 1

TOOLS = 2
1	3	170	200000
2	9	166	300000

COORDINATES = 1374
0	7688	8161
1	9492	6138
2	8728	6138
3	6617	7532
4	5701	6147
5	8836	6150
6	4347	6152
7	9361	6153
8	7392	6161
9	7606	6164
10	7802	6168
11	3666	6175
12	8922	6183
13	5472	6193
14	8711	6210
15	7597	6221
16	7750	6226
17	7726	6228
18	8957	6233
19	9491	6245
20	8853	6246
21	8153	6153
22	8275	6267
23	6304	6279
24	7323	6284
25	4030	6288
26	7700	6290
27	8725	6298
28	3475	6309
29	8183	6309
30	8247	6309
31	3925	6319
32	5985	6320
33	7465	6331
34	4058	6337
35	7737	6338
36	7539	6344
37	3985	6351
38	4271	6357
39	8000	6168
40	7324	6371
41	7651	6376
42	7491	6386
43	3548	6393
44	3823	6398
45	7514	6409
46	8647	6413
47	1452	2175
48	7399	6437
49	8590	6455
50	4437	6459
51	8567	6467
52	7538	6188
53	8358	6475
54	4382	6485
55	3845	6487
56	8080	6500
57	8050	6505
58	6020	2188
59	8445	6519
60	7298	6526
61	3351	6528
62	6311	2191
63	3529	6537
64	8687	6544
65	5076	4197
66	8557	6548
67	8160	6550
68	8680	6552
69	7024	8205
70	4220	6559
71	7423	6562
72	8668	6562
73	7954	6566
74	7994	6596
75	7893	6598
76	5939	8213
77	7641	6607
78	8495	6624
79	3341	6625
80	7055	6633
81	8616	6645
82	7030	6653
83	3650	6656
84	4190	6670
85	8051	6671
86	8803	6673
87	7282	6675
88	7880	6677
89	7817	6678
90	7770	6681
91	4236	6223
92	8004	6696
93	8668	6702
94	4235	4223
95	4129	6713
96	4534	4226
97	7978	6724
98	3567	6727
99	3680	6730
100	8743	6734
101	7784	6743
102	6599	6754
103	8712	6784
104	8598	6808
105	3917	6819
106	8581	6835
107	8661	6836
108	7129	6837
109	8680	6841
110	8307	6843
111	3492	6847
112	4140	6859
113	4663	6866
114	3787	6868
115	8069	6870
116	3441	6871
117	8243	6874
118	7749	6876
119	3399	6879
120	6932	6883
121	8522	6885
122	8352	6887
123	3987	6892
124	8188	6923
125	9657	6925
126	9658	6930
127	3930	6931
128	8238	6939
129	7452	6940
130	8490	6946
131	7478	6951
132	4126	4574
133	8023	6961
134	9024	6963
135	7881	6965
136	7372	6969
137	4207	6974
138	4064	6977
139	8412	6979
140	8426	6993
141	9177	6997
142	7185	7000
143	3940	7006
144	9168	7020
145	6925	7034
146	7513	7034
147	7839	7037
148	9362	7055
149	6274	7060
150	4319	4284
151	5985	7070
152	4012	7073
153	3466	7079
154	6793	7082
155	7747	7100
156	7938	7101
157	7153	7116
158	6879	8302
159	6657	7149
160	7790	7152
161	7531	7155
162	8750	7156
163	8916	7159
164	5891	7163
165	7292	7163
166	6733	7175
167	7121	7183
168	5029	3164
169	6502	4304
170	7249	7200
171	7241	7206
172	7101	8315
173	7424	7221
174	3368	7227
175	4097	7228
176	4147	7233
177	7766	7241
178	3345	7245
179	8108	4313
180	8329	7268
181	4042	7271
182	3527	7281
183	5851	7285
184	4023	7294
185	8772	7298
186	7667	7301
187	3945	7304
188	3808	7307
189	3471	7313
190	6909	7317
191	7448	7317
192	7793	7324
193	4062	7325
194	6622	7329
195	7400	7331
196	4965	4328
197	4521	7332
198	9425	7345
199	7516	7358
200	7174	7362
201	8742	7367
202	7280	7376
203	7742	7378
204	3509	7381
205	8268	7391
206	8960	7392
207	7245	7402
208	8895	5974
209	3841	7443
210	3547	7448
211	7309	7458
212	6565	7461
213	3923	7467
214	8979	7472
215	8652	7474
216	6469	7481
217	3645	7488
218	6799	7516
219	7781	7518
220	3775	7520
221	7710	7532
222	8260	7541
223	7099	7553
224	8056	8372
225	8547	7571
226	7836	8376
227	8641	4370
228	4386	7590
229	7497	7597
230	7913	7601
231	7296	7609
232	6389	7609
233	7734	7611
234	7905	7615
235	3797	4780
236	7529	7621
237	6569	7641
238	2500	4380
239	8470	7647
240	7716	7647
241	8699	7670
242	6417	7583
243	5611	7683
244	6823	7694
245	7525	7701
246	8544	7705
247	5292	7716
248	4161	7720
